Start_Time,End_Time,Duration,Area,x_RRmax,y_RRmax,BDL_RRmax,LKS_RRmax,RRmax,RRmean,V3_RRmax,V3_MIN,V3_AVG,V3_MAX,V4_RRmax,V4_MIN,V4_AVG,V4_MAX
200208161450,200208161550,1,24,674,813,Brandenburg,Uckermark,35.3,26.4,15,13,13.6,15,32,27,29.4,34
200208171450,200208171550,1,17,737,640,Brandenburg,Oberspreewald-Lausitz,33.4,27.8,31,29,30.4,32,61,56,59.5,63
200208171550,200208171650,1,25,704,652,Brandenburg,Dahme-Spreewald,34.6,27.1,33,30,31.9,35,64,59,62.7,67
200208171550,200208171750,2,11,689,662,Brandenburg,Teltow-Fläming,39.2,31.6,40,38,39.8,41,75,72,75.4,78
200208221450,200208221550,1,12,670,723,Berlin,Berlin,34.3,26.8,9,8,8.9,10,32,29,30.5,33
200208221550,200208221650,1,50,665,711,Brandenburg,Potsdam-Mittelmark,63.0,33.0,12,10,11.8,16,40,34,39.7,52
200208221650,200208221750,1,22,758,639,Brandenburg,Spree-Neiße,37.9,25.4,12,10,11.2,12,40,31,36.4,40
200208221750,200208221850,1,26,748,654,Brandenburg,Spree-Neiße,59.0,34.8,12,9,11.3,14,35,29,34.6,41
200208221750,200208221850,1,9,630,685,Brandenburg,Potsdam-Mittelmark,36.3,27.8,10,9,10.0,12,37,34,36.2,41
200208251450,200208251550,1,52,756,690,Brandenburg,Oder-Spree,87.6,41.9,8,6,8.0,10,31,24,29.5,35
200208251550,200208251650,1,26,736,682,Brandenburg,Dahme-Spreewald,45.5,31.7,4,4,4.1,5,19,17,19.0,21
200208251450,200208251650,2,24,752,706,Brandenburg,Oder-Spree,61.3,38.6,6,5,8.0,16,22,21,25.5,36
200208280350,200208280550,2,104,763,732,Brandenburg,Märkisch-Oderland,56.8,37.5,4,4,5.4,13,23,19,23.9,34
200208281350,200208281450,1,23,624,790,Brandenburg,Ostprignitz-Ruppin,40.5,29.9,0,0,0.3,1,7,7,8.1,11
200208281450,200208281550,1,9,724,825,Brandenburg,Uckermark,34.4,27.2,1,1,1.0,1,9,9,9.0,9
200208281350,200208281550,2,24,735,815,Brandenburg,Uckermark,52.2,36.1,1,1,1.0,1,8,7,7.9,9
200208281350,200208281550,2,29,704,840,Brandenburg,Uckermark,68.0,41.6,0,0,0.4,1,5,5,5.6,8
200208281550,200208281650,1,32,779,640,Brandenburg,Spree-Neiße,34.7,26.5,5,4,6.4,11,20,17,22.0,30
200208281550,200208281650,1,9,775,653,Brandenburg,Spree-Neiße,28.3,23.7,3,3,3.0,3,17,16,16.9,17
200208281450,200208281650,2,79,733,804,Brandenburg,Uckermark,145.2,58.9,2,1,1.8,4,9,7,9.2,13
200208281750,200208281850,1,31,698,796,Brandenburg,Uckermark,76.4,36.5,2,2,2.0,3,12,10,11.8,13
200208281750,200208281950,2,80,676,726,Berlin,Berlin,58.0,37.2,5,0,3.3,7,24,7,18.7,28
200208291350,200208291450,1,27,673,655,Brandenburg,Elbe-Elster,46.2,30.5,2,2,2.0,2,17,16,17.6,19
200208291550,200208291650,1,14,685,706,Brandenburg,Teltow-Fläming,40.9,26.4,2,2,2.1,3,14,14,14.9,17
200208291450,200208291650,2,10,740,672,Brandenburg,Dahme-Spreewald,45.7,34.3,2,2,2.2,3,14,13,13.7,15
200208291550,200208291750,2,10,740,627,Brandenburg,Oberspreewald-Lausitz,34.4,29.4,7,5,6.2,8,26,23,25.2,28
200208291750,200208291850,1,34,710,723,Brandenburg,Oder-Spree,40.5,27.6,2,2,2.0,2,15,12,14.4,16
200209041350,200209041550,2,15,576,781,Brandenburg,Prignitz,34.4,30.0,0,0,0.0,0,2,2,2.3,3
200209100150,200209100350,2,13,738,656,Brandenburg,Spree-Neiße,42.9,34.4,2,2,2.5,3,10,10,10.5,11
200209221750,200209230550,12,160,635,781,Brandenburg,Ostprignitz-Ruppin,54.2,45.3,1,1,2.7,8,2,2,3.6,10
200209222050,200209230850,12,183,697,795,Brandenburg,Uckermark,56.1,47.0,3,2,3.3,5,11,3,6.4,12
200209220850,200209230850,24,151,752,739,Brandenburg,Märkisch-Oderland,66.8,55.4,4,3,3.3,4,7,5,6.8,9
200209221950,200209231350,18,652,709,773,Brandenburg,Barnim,68.7,54.5,3,1,3.9,8,5,1,7.0,13
200209221950,200209231350,18,95,670,782,Brandenburg,Oberhavel,60.5,50.1,3,1,2.0,3,3,1,2.9,5
200209230050,200209231850,18,106,732,689,Brandenburg,Oder-Spree,58.2,49.4,2,1,2.1,3,4,3,4.4,7
200210051450,200210060850,18,74,628,786,Brandenburg,Ostprignitz-Ruppin,50.5,46.9,5,2,5.0,7,12,4,11.9,14
200210051650,200210061050,18,82,659,741,Brandenburg,Havelland,56.7,52.2,3,3,3.8,6,9,8,9.5,13
200305251450,200305251650,2,33,740,737,Brandenburg,Märkisch-Oderland,52.2,38.4,7,5,6.0,7,13,9,10.7,13
200305251850,200305251950,1,27,773,703,Brandenburg,Oder-Spree,50.6,32.9,3,3,3.8,4,7,6,7.6,8
200305311350,200305311450,1,17,595,770,Brandenburg,Ostprignitz-Ruppin,53.2,37.3,1,1,1.1,2,4,3,3.9,5
200305311550,200305311650,1,12,625,734,Brandenburg,Havelland,38.0,27.8,4,3,4.1,5,9,7,8.8,10
200305311550,200305311650,1,21,687,742,Berlin,Berlin,44.0,31.7,5,4,5.8,7,11,9,12.7,16
200305311650,200305311750,1,17,705,749,Brandenburg,Barnim,32.9,26.4,2,2,2.2,4,5,5,6.2,9
200306051450,200306051650,2,11,693,683,Brandenburg,Teltow-Fläming,38.7,31.6,1,0,0.5,1,4,2,2.6,4
200306051650,200306051750,1,11,705,643,Brandenburg,Elbe-Elster,26.1,24.2,0,0,0.0,0,2,1,2.0,3
200306051750,200306051850,1,11,702,664,Brandenburg,Dahme-Spreewald,27.8,24.8,0,0,0.0,0,2,1,1.3,2
200306051650,200306051850,2,18,728,734,Brandenburg,Märkisch-Oderland,31.2,27.7,7,2,5.3,9,13,6,10.5,16
200306051750,200306051950,2,98,775,676,Brandenburg,Spree-Neiße,44.9,35.0,0,0,0.0,0,1,1,1.8,3
200306051650,200306051950,3,23,670,648,Brandenburg,Elbe-Elster,41.6,35.6,0,0,0.2,1,2,2,2.7,3
200306051550,200306051950,4,114,724,684,Brandenburg,Dahme-Spreewald,65.0,40.8,0,0,0.0,0,1,1,1.2,3
200306051650,200306052050,4,100,724,653,Brandenburg,Oberspreewald-Lausitz,46.3,36.9,0,0,0.0,0,1,1,1.6,2
200306051650,200306052050,4,63,724,669,Brandenburg,Dahme-Spreewald,52.8,37.8,0,0,0.0,0,1,1,1.3,2
200306051650,200306052050,4,16,742,667,Brandenburg,Dahme-Spreewald,41.4,35.8,1,0,0.9,1,3,3,3.1,4
200306081850,200306082050,2,12,664,700,Brandenburg,Teltow-Fläming,32.4,27.4,4,3,4.9,9,7,6,8.4,13
200306231750,200306231850,1,11,693,719,Berlin,Berlin,38.5,24.5,8,7,10.2,13,16,13,18.6,23
200307031450,200307031550,1,36,685,676,Brandenburg,Teltow-Fläming,38.5,24.8,3,1,3.1,6,8,5,8.1,12
200307171250,200307171450,2,15,655,708,Brandenburg,Potsdam-Mittelmark,43.4,31.4,0,0,0.0,0,4,3,3.5,4
200307171450,200307171550,1,14,733,641,Brandenburg,Oberspreewald-Lausitz,32.4,27.5,1,1,1.0,1,5,4,4.9,5
200307171450,200307171550,1,19,639,802,Brandenburg,Ostprignitz-Ruppin,39.2,29.2,2,2,2.2,3,10,10,10.4,12
200307171350,200307171550,2,9,727,638,Brandenburg,Oberspreewald-Lausitz,36.7,31.5,1,1,1.0,1,6,6,6.0,6
200307171550,200307171650,1,36,736,687,Brandenburg,Oder-Spree,41.8,27.6,1,0,0.8,1,6,5,5.9,7
200307171550,200307171650,1,112,727,706,Brandenburg,Oder-Spree,51.9,33.4,0,0,1.1,3,4,4,6.6,10
200307171450,200307171650,2,24,731,660,Brandenburg,Oberspreewald-Lausitz,36.7,32.0,1,0,0.3,1,5,5,5.2,6
200307171450,200307171650,2,82,618,741,Brandenburg,Havelland,55.7,37.6,2,2,2.3,3,8,6,7.7,10
200307171450,200307171650,2,11,621,755,Brandenburg,Havelland,50.0,41.3,2,2,2.0,2,8,7,7.5,8
200307171650,200307171750,1,12,747,706,Brandenburg,Oder-Spree,26.4,24.0,2,1,1.8,2,10,9,10.1,11
200307171650,200307171750,1,10,740,719,Brandenburg,Oder-Spree,35.9,30.1,3,3,3.1,4,10,10,10.3,11
200307171650,200307171750,1,9,677,816,Brandenburg,Uckermark,30.4,27.0,2,1,1.6,2,9,7,8.4,9
200307171650,200307171750,1,17,685,817,Brandenburg,Uckermark,30.9,25.8,1,1,1.0,1,7,6,6.8,7
200307171750,200307171850,1,88,693,822,Brandenburg,Uckermark,40.2,27.8,2,1,1.5,3,8,6,7.9,10
200307172250,200307172350,1,41,610,799,Brandenburg,Ostprignitz-Ruppin,36.4,28.1,2,2,2.0,2,8,7,7.9,9
200307172150,200307180150,4,921,574,812,Brandenburg,Prignitz,69.2,39.4,1,1,2.4,4,6,5,8.7,12
200307172150,200307180150,4,25,600,800,Brandenburg,Prignitz,36.3,33.3,2,2,2.0,2,8,7,8.3,9
200307171850,200307180350,9,46,590,819,Brandenburg,Prignitz,60.3,44.7,1,1,1.1,2,8,5,7.4,8
200307211550,200307211650,1,19,724,631,Brandenburg,Oberspreewald-Lausitz,36.5,27.3,6,3,6.3,8,12,8,12.3,15
200307211550,200307211650,1,18,728,701,Brandenburg,Oder-Spree,45.5,29.8,17,7,16.8,22,30,14,29.3,37
200307211450,200307211650,2,25,680,605,Brandenburg,Elbe-Elster,37.8,31.0,3,1,2.4,3,7,4,6.3,8
200307211650,200307211850,2,30,760,723,Brandenburg,Frankfurt (Oder),40.4,31.3,10,9,10.6,13,21,21,22.5,25
200307211850,200307211950,1,30,722,827,Brandenburg,Uckermark,35.5,28.7,7,4,6.4,9,15,10,13.7,17
200307211550,200307212150,6,41,743,710,Brandenburg,Oder-Spree,48.1,38.1,10,5,8.1,15,19,11,16.9,28
200307220950,200307221050,1,56,727,763,Brandenburg,Märkisch-Oderland,47.4,29.5,11,6,9.2,16,17,11,14.9,21
200307220950,200307221050,1,16,709,829,Brandenburg,Uckermark,35.5,28.1,9,5,7.1,9,18,12,15.2,20
200307221050,200307221150,1,19,728,748,Brandenburg,Märkisch-Oderland,38.3,28.4,9,6,7.9,10,18,13,15.9,18
200307221350,200307221450,1,25,733,652,Brandenburg,Oberspreewald-Lausitz,32.6,27.7,21,11,13.8,24,28,15,18.7,34
200307221350,200307221550,2,150,764,715,Brandenburg,Frankfurt (Oder),64.8,40.9,17,16,18.5,25,29,24,29.7,36
200307230050,200307230250,2,106,760,633,Brandenburg,Spree-Neiße,66.1,37.5,7,3,6.4,9,14,8,11.6,16
200307240350,200307240450,1,16,759,736,Brandenburg,Märkisch-Oderland,35.2,26.4,19,16,18.4,20,30,27,30.1,35
200307241150,200307241250,1,84,676,711,Brandenburg,Teltow-Fläming,61.5,28.6,2,1,6.8,24,5,4,10.9,32
200307241150,200307241250,1,10,658,718,Brandenburg,Potsdam,27.8,25.1,2,2,2.8,4,6,6,8.1,12
200307241250,200307241350,1,9,706,732,Brandenburg,Märkisch-Oderland,24.7,21.6,17,15,18.1,24,24,23,26.0,33
200307241350,200307241450,1,20,600,793,Brandenburg,Prignitz,32.6,27.7,12,11,15.6,22,23,22,28.2,39
200307241250,200307241450,2,40,618,757,Brandenburg,Ostprignitz-Ruppin,45.7,37.1,4,3,5.5,13,9,9,14.1,31
200307241150,200307241450,3,47,622,782,Brandenburg,Ostprignitz-Ruppin,56.0,39.5,5,3,5.4,9,10,6,11.1,19
200307241450,200307241550,1,26,707,684,Brandenburg,Dahme-Spreewald,37.2,29.6,8,6,8.1,11,15,12,14.8,19
200307241250,200307241550,3,17,711,735,Brandenburg,Märkisch-Oderland,35.5,30.9,26,18,23.4,27,36,27,33.4,37
200307241450,200307241750,3,11,733,704,Brandenburg,Oder-Spree,39.5,33.3,26,17,22.2,31,48,32,41.0,55
200307241350,200307241750,4,57,724,729,Brandenburg,Märkisch-Oderland,42.6,35.0,13,10,14.1,20,20,18,22.4,29
200307240150,200307241950,18,130,744,758,Brandenburg,Märkisch-Oderland,76.8,57.0,27,7,20.5,31,41,15,31.3,46
200307271450,200307271550,1,10,694,622,Brandenburg,Elbe-Elster,32.1,26.3,8,6,8.2,9,17,14,16.9,19
200307271550,200307271650,1,124,698,707,Brandenburg,Dahme-Spreewald,35.2,25.6,5,3,5.8,11,12,8,13.0,21
200307271450,200307271650,2,83,685,667,Brandenburg,Teltow-Fläming,47.7,33.2,6,4,5.4,7,10,8,10.2,13
200307271450,200307271650,2,9,693,688,Brandenburg,Teltow-Fläming,32.0,29.7,5,4,4.7,5,10,9,10.4,12
200307271750,200307271850,1,9,742,807,Brandenburg,Uckermark,26.6,24.4,8,8,9.1,12,18,17,19.1,24
200307271750,200307271850,1,9,740,814,Brandenburg,Uckermark,26.6,25.0,9,8,9.7,11,20,19,20.8,23
200307271750,200307271850,1,13,740,820,Brandenburg,Uckermark,26.6,25.6,10,10,11.0,13,22,21,22.9,25
200307311150,200307311350,2,19,729,748,Brandenburg,Märkisch-Oderland,31.6,27.8,23,15,21.6,26,54,36,50.1,60
200308021650,200308021850,2,19,708,832,Brandenburg,Uckermark,35.7,33.0,10,7,8.5,10,30,21,24.7,30
200309011550,200309011650,1,9,620,802,Brandenburg,Ostprignitz-Ruppin,31.0,24.3,8,8,8.1,9,12,12,13.4,16
200309071350,200309071650,3,49,536,794,Brandenburg,Prignitz,62.9,40.1,4,3,3.5,4,9,8,8.3,10
200309101950,200309110450,9,609,602,769,Brandenburg,Ostprignitz-Ruppin,56.6,42.7,19,7,14.0,21,24,12,19.8,27
200309101850,200309110650,12,65,593,806,Brandenburg,Prignitz,47.8,44.1,12,8,11.4,14,18,14,17.9,22
200405020950,200405021250,3,19,725,802,Brandenburg,Uckermark,58.9,44.0,5,4,5.5,7,9,6,9.1,11
200405051350,200405051450,1,13,677,604,Brandenburg,Elbe-Elster,41.8,29.8,4,3,3.8,4,6,6,6.3,7
200405051350,200405051450,1,61,714,743,Brandenburg,Märkisch-Oderland,36.0,27.6,1,1,1.2,2,3,2,3.2,4
200405051450,200405051550,1,16,688,794,Brandenburg,Uckermark,29.9,24.8,2,1,1.7,2,4,3,3.9,5
200405101450,200405101650,2,12,702,746,Brandenburg,Barnim,33.4,29.4,12,10,11.2,12,16,13,15.0,16
200405101350,200405101650,3,48,746,748,Brandenburg,Märkisch-Oderland,46.5,35.0,9,9,11.3,14,11,11,14.5,18
200405101650,200405101750,1,12,672,729,Berlin,Berlin,40.4,30.7,16,12,15.7,20,21,16,20.7,26
200405102050,200405102150,1,11,731,672,Brandenburg,Dahme-Spreewald,30.6,26.2,6,4,5.0,6,9,6,7.4,9
200405102050,200405102250,2,23,701,636,Brandenburg,Elbe-Elster,33.2,28.3,13,9,12.5,17,18,13,17.2,23
200405101750,200405102350,6,230,694,610,Brandenburg,Elbe-Elster,58.8,43.9,11,6,10.7,16,16,9,14.9,23
200405102050,200405110250,6,22,677,606,Brandenburg,Elbe-Elster,46.6,41.0,19,12,18.8,26,28,18,26.6,36
200406041050,200406041150,1,24,681,696,Brandenburg,Teltow-Fläming,41.3,25.1,4,3,4.4,7,8,6,8.3,11
200406111250,200406111350,1,12,737,824,Brandenburg,Uckermark,39.8,31.5,5,5,6.1,7,9,9,9.8,11
200406121050,200406121150,1,9,752,672,Brandenburg,Dahme-Spreewald,36.3,29.4,14,14,14.1,15,20,20,20.2,21
200406171450,200406171550,1,52,666,771,Brandenburg,Oberhavel,31.0,25.7,4,3,4.1,6,10,8,10.2,14
200406171450,200406171550,1,9,672,774,Brandenburg,Oberhavel,22.1,20.7,5,5,5.9,7,11,11,12.6,14
200406231650,200406231750,1,13,610,795,Brandenburg,Ostprignitz-Ruppin,31.0,24.5,7,6,7.4,8,16,15,17.0,19
200406231550,200406231750,2,15,597,786,Brandenburg,Prignitz,33.7,29.0,12,10,11.6,12,27,22,24.8,27
200407081750,200407082050,3,17,673,650,Brandenburg,Elbe-Elster,37.6,33.2,3,3,3.1,4,8,8,8.9,11
200407081850,200407082150,3,17,704,685,Brandenburg,Dahme-Spreewald,35.5,32.6,5,2,3.8,5,12,8,10.1,12
200407081750,200407082150,4,19,685,643,Brandenburg,Elbe-Elster,36.6,33.1,1,0,0.9,1,4,4,4.5,5
200407081750,200407082150,4,73,687,663,Brandenburg,Teltow-Fläming,48.9,38.2,2,2,3.9,6,9,8,10.4,14
200407081950,200407082250,3,82,712,702,Brandenburg,Dahme-Spreewald,37.0,31.7,4,2,4.9,9,11,8,12.5,19
200407081950,200407082250,3,47,725,733,Brandenburg,Märkisch-Oderland,36.7,29.4,4,2,3.2,4,12,9,10.7,13
200407081850,200407082250,4,80,705,661,Brandenburg,Dahme-Spreewald,39.0,34.4,3,2,2.7,4,9,7,8.8,11
200407082050,200407082350,3,185,725,760,Brandenburg,Märkisch-Oderland,40.0,32.9,5,3,5.2,8,15,9,14.4,20
200407082050,200407082350,3,10,719,793,Brandenburg,Uckermark,37.2,35.5,6,5,6.0,7,17,16,16.9,18
200407082150,200407090050,3,14,729,832,Brandenburg,Uckermark,36.0,33.6,3,3,3.4,4,11,10,11.2,12
200407082050,200407090050,4,24,733,793,Brandenburg,Uckermark,47.9,38.8,7,6,7.4,9,18,17,19.0,21
200407081850,200407090050,6,1276,758,705,Brandenburg,Oder-Spree,69.6,42.7,7,1,4.0,11,17,6,11.3,23
200407181750,200407182050,3,40,641,742,Brandenburg,Havelland,38.8,30.6,13,8,11.6,16,23,17,22.6,27
200407181750,200407182150,4,13,644,737,Brandenburg,Havelland,37.0,33.4,9,8,9.1,11,20,18,20.2,22
200407201450,200407201550,1,23,550,796,Brandenburg,Prignitz,38.7,23.9,14,13,15.0,17,31,29,31.7,35
200407201550,200407201650,1,34,597,733,Brandenburg,Havelland,34.5,27.8,21,18,20.2,23,39,33,37.2,41
200407201450,200407201850,4,98,570,805,Brandenburg,Prignitz,43.1,34.2,14,13,14.4,17,27,25,28.3,33
200407201850,200407201950,1,81,611,784,Brandenburg,Ostprignitz-Ruppin,35.1,27.3,24,18,20.3,24,43,36,39.3,44
200407201550,200407201950,4,34,600,772,Brandenburg,Ostprignitz-Ruppin,37.4,34.3,16,16,17.1,19,33,32,33.9,38
200407231750,200407231850,1,19,582,786,Brandenburg,Prignitz,28.3,23.2,15,13,14.4,16,36,30,34.1,38
200407261450,200407261550,1,10,627,773,Brandenburg,Ostprignitz-Ruppin,37.0,30.9,10,9,9.9,11,25,24,25.6,28
200407311750,200407311850,1,21,648,686,Brandenburg,Potsdam-Mittelmark,39.4,27.5,6,5,6.2,7,21,20,20.8,22
200408131650,200408131850,2,15,581,812,Brandenburg,Prignitz,34.2,28.4,4,4,4.3,5,9,8,9.2,11
200408201050,200408201150,1,15,585,778,Brandenburg,Prignitz,29.8,23.6,3,2,2.7,4,5,4,5.2,7
200408201150,200408201250,1,13,614,786,Brandenburg,Ostprignitz-Ruppin,31.7,27.7,1,1,1.2,2,3,3,3.2,4
200408201150,200408201250,1,31,629,795,Brandenburg,Ostprignitz-Ruppin,33.8,27.5,1,1,1.7,2,4,4,4.5,5
200408201250,200408201350,1,9,643,794,Brandenburg,Ostprignitz-Ruppin,29.6,26.7,2,2,2.0,2,6,5,5.4,6
200408201250,200408201450,2,212,662,808,Brandenburg,Oberhavel,51.9,31.1,3,2,2.5,4,8,5,6.6,10
200408211850,200408211950,1,32,693,688,Brandenburg,Teltow-Fläming,64.7,35.1,13,10,12.9,18,23,18,21.8,26
200408241450,200408241650,2,28,648,693,Brandenburg,Potsdam-Mittelmark,44.2,29.4,11,4,8.5,16,18,8,14.8,25
200408241250,200408241850,6,77,738,669,Brandenburg,Dahme-Spreewald,41.0,37.4,3,2,2.8,4,7,5,6.8,9
200505031350,200505031450,1,16,656,730,Brandenburg,Havelland,33.0,25.3,2,1,1.8,2,3,3,3.3,4
200505031450,200505031550,1,66,639,744,Brandenburg,Havelland,34.6,25.7,1,0,2.1,3,2,2,3.8,6
200505031450,200505031550,1,24,672,738,Berlin,Berlin,42.3,29.5,2,1,1.9,3,4,2,3.8,6
200505031350,200505031550,2,26,615,729,Brandenburg,Potsdam-Mittelmark,34.8,29.9,2,2,2.7,5,4,3,4.7,8
200505031550,200505031650,1,10,709,740,Brandenburg,Märkisch-Oderland,29.9,25.2,1,0,1.1,2,2,2,2.4,4
200505071650,200505080450,12,195,754,716,Brandenburg,Oder-Spree,68.2,51.4,7,4,5.6,9,9,5,7.8,11
200505230950,200505231150,2,17,696,737,Brandenburg,Barnim,39.1,29.1,19,19,23.1,29,31,31,37.3,46
200505230950,200505231350,4,16,707,670,Brandenburg,Dahme-Spreewald,38.3,34.7,10,9,9.5,11,21,18,20.1,23
200506101350,200506101450,1,18,762,746,Brandenburg,Märkisch-Oderland,31.1,25.6,6,5,5.9,6,14,13,14.0,15
200506141650,200506141750,1,38,765,646,Brandenburg,Spree-Neiße,33.5,24.3,7,4,6.6,8,15,9,13.3,16
200506141550,200506141750,2,11,681,644,Brandenburg,Elbe-Elster,31.7,26.8,1,1,1.5,2,4,3,4.3,6
200506141450,200506141750,3,13,691,661,Brandenburg,Teltow-Fläming,33.4,31.1,9,7,8.9,11,16,14,16.7,19
200506141750,200506141950,2,16,613,790,Brandenburg,Ostprignitz-Ruppin,33.1,29.5,16,8,13.0,16,30,17,24.4,30
200506211450,200506211550,1,29,574,802,Brandenburg,Prignitz,28.3,23.9,1,1,1.2,2,6,6,6.6,7
200506251150,200506251250,1,33,676,808,Brandenburg,Uckermark,34.7,24.6,2,1,2.3,3,9,6,8.8,11
200506251350,200506251450,1,19,714,632,Brandenburg,Elbe-Elster,29.7,24.7,4,4,4.2,5,8,7,8.6,10
200506251150,200506251450,3,16,612,739,Brandenburg,Havelland,38.7,34.4,1,1,1.6,2,6,6,6.6,8
200507010650,200507011050,4,225,644,761,Brandenburg,Ostprignitz-Ruppin,63.3,44.0,2,2,3.0,7,8,7,8.7,16
200507011250,200507011450,2,18,758,651,Brandenburg,Cottbus,34.0,27.1,4,2,3.2,5,11,9,10.2,12
200507011550,200507011650,1,14,736,698,Brandenburg,Oder-Spree,32.8,25.5,3,2,2.6,4,7,5,6.6,8
200507011550,200507011650,1,15,731,706,Brandenburg,Oder-Spree,42.5,31.5,2,2,2.0,2,7,6,6.9,7
200507011550,200507011850,3,13,766,687,Brandenburg,Oder-Spree,40.2,34.8,1,1,1.0,1,4,4,4.5,5
200507011350,200507011950,6,44,773,671,Brandenburg,Spree-Neiße,47.2,39.6,2,1,2.6,4,8,6,7.8,10
200507071150,200507071250,1,14,691,729,Berlin,Berlin,39.1,25.2,48,35,42.3,49,63,47,55.9,64
200507071150,200507071250,1,18,670,758,Brandenburg,Oberhavel,37.6,28.2,40,38,40.7,44,55,53,56.2,60
200507071250,200507071350,1,9,619,753,Brandenburg,Havelland,35.1,27.9,18,17,17.8,20,28,28,28.7,31
200507071250,200507071450,2,35,628,726,Brandenburg,Brandenburg an der Havel,39.3,30.7,13,13,15.3,19,19,17,22.1,27
200507071250,200507071450,2,16,635,757,Brandenburg,Ostprignitz-Ruppin,37.3,31.5,32,29,32.8,39,48,42,49.9,60
200507091450,200507091550,1,30,619,805,Brandenburg,Ostprignitz-Ruppin,31.0,23.3,32,28,30.9,34,46,42,45.5,49
200507091450,200507091650,2,24,581,810,Brandenburg,Prignitz,29.7,26.7,28,25,28.2,30,40,36,40.8,43
200507101450,200507101550,1,10,681,661,Brandenburg,Teltow-Fläming,28.8,24.1,34,30,31.4,34,54,48,49.8,54
200507101450,200507101550,1,61,758,751,Brandenburg,Märkisch-Oderland,38.9,28.5,19,15,19.7,25,28,22,29.2,36
200507101550,200507101650,1,29,715,697,Brandenburg,Dahme-Spreewald,56.8,32.8,31,30,35.4,42,46,45,51.5,59
200507101550,200507101650,1,80,729,718,Brandenburg,Oder-Spree,44.8,30.2,30,21,27.4,43,45,33,41.6,65
200507101350,200507101750,4,37,696,676,Brandenburg,Teltow-Fläming,51.9,39.8,28,24,27.3,31,43,36,42.1,49
200507141250,200507141450,2,14,623,679,Brandenburg,Potsdam-Mittelmark,43.4,31.0,8,7,7.8,8,17,17,18.3,19
200507182150,200507182350,2,22,697,654,Brandenburg,Teltow-Fläming,34.9,29.4,9,7,8.1,10,29,24,26.4,30
200507182250,200507190150,3,10,768,669,Brandenburg,Spree-Neiße,33.3,31.0,11,11,11.8,13,28,28,29.7,31
200507210450,200507211350,9,34,579,812,Brandenburg,Prignitz,41.4,39.4,8,7,8.9,12,24,21,26.1,32
200507251850,200507251950,1,38,754,726,Brandenburg,Märkisch-Oderland,29.2,24.5,15,14,15.7,18,28,26,29.5,33
200507290750,200507290950,2,117,772,679,Brandenburg,Spree-Neiße,62.7,38.4,16,10,13.4,16,39,31,36.4,42
200507292050,200507300050,4,17,724,697,Brandenburg,Oder-Spree,36.4,34.3,16,14,15.5,17,37,35,37.1,39
200507291850,200507300050,6,145,702,624,Brandenburg,Elbe-Elster,71.1,45.5,17,11,15.2,25,34,26,32.8,44
200507291850,200507300050,6,148,725,615,Brandenburg,Oberspreewald-Lausitz,60.2,38.7,16,10,14.2,22,35,26,31.8,48
200507291850,200507300050,6,114,725,629,Brandenburg,Oberspreewald-Lausitz,48.6,38.9,13,13,18.8,25,30,30,37.9,47
200507291850,200507300050,6,508,704,690,Brandenburg,Dahme-Spreewald,72.0,43.1,15,10,13.7,22,37,27,33.8,47
200507292250,200507300150,3,14,665,700,Brandenburg,Teltow-Fläming,31.9,29.2,14,13,14.1,16,31,30,32.0,34
200507292150,200507300150,4,12,675,689,Brandenburg,Teltow-Fläming,37.1,31.3,12,11,11.6,12,28,27,28.6,30
200507292050,200507300250,6,18,672,676,Brandenburg,Teltow-Fläming,41.7,36.4,15,13,14.3,15,34,30,32.9,36
200507292150,200507300350,6,67,694,702,Brandenburg,Dahme-Spreewald,42.1,37.9,16,10,14.0,19,40,25,35.4,45
200508201850,200508201950,1,22,771,668,Brandenburg,Spree-Neiße,34.7,26.7,3,2,3.3,4,15,12,16.0,20
200508201850,200508201950,1,12,761,680,Brandenburg,Spree-Neiße,28.9,25.8,2,2,2.1,3,14,13,14.3,16
200508201750,200508201950,2,52,772,657,Brandenburg,Spree-Neiße,37.7,29.9,3,2,2.6,3,12,11,12.1,13
200508201850,200508202150,3,13,736,624,Brandenburg,Oberspreewald-Lausitz,30.8,28.5,2,2,2.0,2,14,13,14.2,15
200508202250,200508210050,2,49,679,765,Brandenburg,Oberhavel,35.5,29.3,3,2,3.1,4,16,13,14.9,17
200509101450,200509101550,1,11,653,683,Brandenburg,Potsdam-Mittelmark,41.2,29.2,0,0,0.0,0,4,4,4.3,5
200509102050,200509102150,1,12,702,602,Brandenburg,Elbe-Elster,29.3,24.8,0,0,0.0,0,3,2,3.2,4
200509102150,200509102250,1,23,761,692,Brandenburg,Oder-Spree,37.1,28.3,0,0,0.0,0,3,3,3.0,4
200509102150,200509102350,2,15,719,674,Brandenburg,Dahme-Spreewald,41.3,32.8,2,1,1.9,2,8,7,7.3,8
200509102350,200509110050,1,13,717,772,Brandenburg,Barnim,34.2,26.8,0,0,0.0,0,1,1,1.5,2
200509110250,200509110550,3,53,706,726,Brandenburg,Oder-Spree,39.1,30.8,0,0,0.0,0,4,3,3.9,5
200509110350,200509110650,3,47,682,699,Brandenburg,Teltow-Fläming,37.7,31.7,0,0,0.2,1,5,4,5.3,6
200509110350,200509110750,4,27,703,736,Brandenburg,Märkisch-Oderland,40.5,31.5,0,0,0.2,2,3,2,3.2,6
